,growth,interest,inflation,credit
2014-11-03,0.9725439283061712,1.1055623857293184,0.8380265535555383,1.0502945252225275
2014-11-04,0.9726299644384078,1.1107950251966632,0.8357055229205325,1.0505398006316877
2014-11-05,0.9725456790241818,1.1136672128462564,0.8338206466746323,1.0508476869935437
2014-11-06,0.972520500344794,1.1126880260141754,0.8320259563023914,1.0512264462984677
2014-11-07,0.9724535141725255,1.1180352436966166,0.8305978646026922,1.051581888364118
2014-11-10,0.9726628846540267,1.122280261125861,0.8290001467031083,1.0519271925063627
2014-11-11,0.9729882562216489,1.1232032132511465,0.8274466505924079,1.0522692179849316
2014-11-12,0.9734333278458226,1.1190045894550082,0.8254379130843309,1.0526959618302734
2014-11-13,0.9737279826156365,1.1160213382594937,0.823460596397953,1.0532723985052075
2014-11-14,0.9740422354763557,1.1123344502951973,0.8216745059593461,1.0538585181992746
2014-11-17,0.9743427762805476,1.110390135307734,0.819745839486171,1.0545494895991365
2014-11-18,0.9745334284274347,1.1144720720872707,0.8173457397323314,1.055207254078446
2014-11-19,0.974722722599187,1.1140334413742639,0.8150906835972758,1.0557780010115785
2014-11-20,0.9749447823035854,1.1117046215790847,0.8129737578996528,1.056230738305386
2014-11-21,0.9753613643970206,1.1109925496042836,0.8115399981485546,1.0566326786238494
2014-11-24,0.9761637690429193,1.125444166316957,0.8099657822152838,1.0569395738926517
2014-11-25,0.9770268424621608,1.1220321254821248,0.8081865439433398,1.0572334365603142
2014-11-26,0.9781476250779162,1.1226528160583829,0.8063667370280347,1.0575036127421253
2014-11-27,0.9790073311447878,1.1233676997685238,0.8047406395806699,1.05777152403237
2014-11-28,0.9798072914369435,1.1238991177477438,0.8019928446724733,1.0579908115474563
2014-11-30,0.9805851177593147,1.1238991177477438,0.7992466445297084,1.0581881992764606
2014-12-01,0.9810401809126725,1.124585884104487,0.7970467007668255,1.058323235521652
2014-12-02,0.9818451356445597,1.1226577365952275,0.7948366270620056,1.0585073164898597
2014-12-03,0.9827277624802091,1.1163278174115305,0.793000889072976,1.058643045410747
2014-12-04,0.9841972337456159,1.1121573109687906,0.7910666893768659,1.058662763710151
2014-12-05,0.98578896238902,1.1030409620633639,0.7891867702472039,1.0586010327969484
2014-12-08,0.9876977588674963,1.1030845439611308,0.7867408460871512,1.0584745828771946
2014-12-09,0.9888252705485273,1.1046162367874799,0.7842505979345019,1.0578091084845194
2014-12-10,0.9899975289864625,1.108123876623865,0.7813623197458026,1.0568988897116727
2014-12-11,0.9909956174263052,1.1070603377315904,0.7784802266599447,1.0559548193563124
2014-12-12,0.992115949599517,1.105806303770045,0.7758414812676135,1.0549776843760552
2014-12-15,0.9932579285169407,1.1042043175602012,0.7726446678216076,1.0540720151812
2014-12-16,0.9944692815642343,1.1063180396018863,0.7693022834086639,1.0529174872137328
2014-12-17,0.9958026893687097,1.1077899830522653,0.7664525483105842,1.0517297377954107
2014-12-18,0.9971044571058327,1.1074581982821703,0.7632464430923439,1.0505606379693395
2014-12-19,0.9985008408608889,1.1108709420508376,0.7603410156615644,1.0494931847215205
2014-12-22,0.9999448957050938,1.1109398295666624,0.7568986300959223,1.0484801741068857
2014-12-23,1.0007920276494036,1.1151068213402278,0.7535458231408173,1.0474985552608285
2014-12-24,1.0014689375008583,1.1188984464459315,0.7503500100666302,1.0464631227875036
2014-12-25,1.002091196942983,1.1185258915134095,0.7471671577727645,1.0454787759357242
2014-12-26,1.002817822628798,1.1198059340268478,0.7435229954558582,1.0445833411642056
2014-12-29,1.0036799568220705,1.1193736297183556,0.7409035078368007,1.043696010298828
2014-12-30,1.0044787408608902,1.118243312111761,0.7387064148428379,1.0428105254680122
2014-12-31,1.0055642392675934,1.1178862217236079,0.7359326752111742,1.0419777609570173
2015-01-02,1.0065137684955652,1.1178862217236079,0.7334438208921755,1.0410878331204516
2015-01-04,1.007413951928827,1.1178862217236079,0.7308366110476439,1.0402260072990148
2015-01-05,1.0080130533282423,1.1184717656081187,0.7274416821032668,1.0394567138523934
2015-01-06,1.00829141129995,1.1181280309628296,0.7240484201000513,1.0387008145329075
2015-01-07,1.008285121031963,1.1182861910756927,0.721147285372061,1.0380028823410845
2015-01-08,1.0087771682361806,1.1190270833377267,0.7182581452384641,1.0379168687566565
2015-01-09,1.0091477182514006,1.1186981103029716,0.7156364308054103,1.038108096251268
2015-01-12,1.009447785901678,1.1195613130522863,0.7125289424513085,1.0382225154781553
2015-01-13,1.0097847920921121,1.122796917494547,0.709634159750651,1.038257628005016
2015-01-14,1.0098653182409374,1.1260360366059825,0.7075465831735254,1.0382718115751675
2015-01-15,1.01030085895522,1.1269470388560736,0.705193669105637,1.0384797474062766
2015-01-16,1.0106319826236325,1.1304286701405657,0.703305748315761,1.0387000760171847
2015-01-19,1.0102883793461617,1.1318190732660907,0.7018394912602568,1.0390024091860062
2015-01-20,1.009972885461989,1.132806695304191,0.6993149739678136,1.039301834690195
2015-01-21,1.0098069033072439,1.1334983821977789,0.6974421207103346,1.039606152861146
2015-01-22,1.0098572329517874,1.134663143562286,0.6950492916228737,1.039889737332586
2015-01-23,1.0101504369509018,1.135219867159564,0.6927469666654038,1.040187280386345
2015-01-26,1.0103680386190521,1.1371444999996485,0.6902353872326683,1.040414235165659
2015-01-27,1.0102719606157473,1.1357976787718902,0.6881671891033992,1.0405166052775596
2015-01-28,1.0098655490067505,1.1341036082296683,0.6858727268862916,1.0406644528576294
2015-01-29,1.0092319333264892,1.1322682479866217,0.6832885998444366,1.0408363010482349
2015-01-30,1.0084438528793185,1.1327399165898713,0.6816420752387907,1.0410216536602832
2015-01-31,1.0075131366267123,1.1327399165898713,0.6801167322423838,1.041206878973494
2015-02-02,1.006404446104428,1.1350019576707304,0.6788595580120499,1.0413562733214392
2015-02-03,1.0054651308399678,1.136675643131739,0.6790431213379902,1.0414669254875362
2015-02-04,1.0047119335832588,1.1367044634189718,0.6784387400889943,1.041517852313369
